,u,i,ts,label,idx
38338,855,11782,1373846.643,0.0,38339
38339,5698,10560,1373856.887,0.0,38340
38340,7728,11081,1373901.45,0.0,38341
38341,8231,11605,1373914.603,0.0,38342
38342,2000,11766,1373989.593,0.0,38343
38343,8484,11418,1374085.307,0.0,38344
38344,1183,16243,1374184.303,0.0,38345
38345,6568,10560,1374216.15,0.0,38346
38346,8716,14854,1374245.13,0.0,38347
38347,794,10800,1374260.813,0.0,38348
38348,1183,14629,1374298.557,0.0,38349
38349,5408,12818,1374324.643,0.0,38350
38350,5153,10560,1374359.203,0.0,38351
38351,1782,14307,1374376.867,0.0,38352
38352,6348,10443,1374383.56,0.0,38353
38353,1687,13309,1374413.133,0.0,38354
38354,7963,16892,1374530.44,0.0,38355
38355,794,14215,1374541.85,0.0,38356
38356,7102,15956,1374583.41,0.0,38357
38357,9317,16856,1374597.343,0.0,38358
38358,8830,15408,1374647.48,0.0,38359
38359,7072,16544,1374708.433,0.0,38360
38360,4758,10974,1374745.73,0.0,38361
38361,929,13113,1374777.653,0.0,38362
38362,3952,16463,1374779.783,0.0,38363
38363,8646,17346,1374924.4,0.0,38364
38364,1998,15557,1374952.497,0.0,38365
38365,325,13309,1374984.007,0.0,38366
38366,6176,15671,1375021.373,0.0,38367
38367,8233,14845,1375030.857,0.0,38368
38368,1500,15815,1375098.69,0.0,38369
38369,929,13115,1375104.837,0.0,38370
38370,5127,16298,1375145.923,0.0,38371
38371,1333,14415,1375156.573,0.0,38372
38372,1996,14550,1375179.273,0.0,38373
38373,8582,12308,1375187.35,0.0,38374
38374,6449,14307,1375210.613,0.0,38375
38375,9713,15674,1375212.133,0.0,38376
38376,1512,11100,1375334.88,0.0,38377
38377,8170,14163,1375341.57,0.0,38378
38378,6550,10831,1375350.443,0.0,38379
38379,1198,16544,1375351.59,0.0,38380
38380,341,10128,1375384.38,0.0,38381
38381,9937,13545,1375393.28,0.0,38382
38382,947,15349,1375403.137,0.0,38383
38383,9203,15058,1375433.49,0.0,38384
38384,6550,12596,1375487.33,0.0,38385
38385,4685,12652,1375509.157,0.0,38386
38386,1996,14551,1375519.63,0.0,38387
38387,3914,11092,1375538.373,0.0,38388
38388,7072,14519,1375540.457,0.0,38389
38389,4505,14531,1375543.167,0.0,38390
38390,6604,15815,1375555.147,0.0,38391
38391,6324,14163,1375562.233,0.0,38392
38392,2899,17939,1375639.827,0.0,38393
38393,6604,13122,1375657.38,0.0,38394
38394,3485,13689,1375677.213,0.0,38395
38395,4086,12634,1375694.16,0.0,38396
38396,8087,15673,1375708.977,0.0,38397
38397,2413,11094,1375772.653,0.0,38398
38398,4086,13675,1375820.833,0.0,38399
38399,2413,11093,1375827.1,0.0,38400
38400,3914,14192,1375831.837,0.0,38401
38401,2413,11109,1375867.903,0.0,38402
38402,7807,15815,1375893.717,0.0,38403
38403,3127,17939,1375898.217,0.0,38404
38404,1500,10560,1375901.097,0.0,38405
38405,6174,17455,1375904.717,0.0,38406
38406,1262,13046,1375936.917,0.0,38407
38407,2910,14070,1376019.103,0.0,38408
38408,3914,14258,1376027.107,0.0,38409
38409,6336,13257,1376052.683,0.0,38410
38410,9634,10559,1376073.753,0.0,38411
38411,4765,12014,1376099.933,0.0,38412
38412,3847,14734,1376103.027,0.0,38413
38413,9321,17506,1376115.123,0.0,38414
38414,1942,10622,1376216.857,0.0,38415
38415,1942,13577,1376225.16,0.0,38416
38416,1942,10560,1376245.877,0.0,38417
38417,2370,16243,1376266.843,0.0,38418
38418,3281,17575,1376299.513,0.0,38419
38419,8987,14274,1376306.457,0.0,38420
38420,4693,14555,1376306.717,0.0,38421
38421,8108,12165,1376347.633,0.0,38422
38422,2413,11097,1376360.913,0.0,38423
38423,7341,13637,1376367.78,0.0,38424
38424,7854,13960,1376386.627,0.0,38425
38425,2370,13906,1376394.367,0.0,38426
38426,9634,17461,1376446.12,0.0,38427
38427,9946,14255,1376468.9,0.0,38428
38428,9036,10887,1376517.97,0.0,38429
38429,2413,10234,1376542.64,0.0,38430
38430,4765,12014,1376558.157,0.0,38431
38431,9105,12316,1376602.07,0.0,38432
38432,929,15583,1376612.1,0.0,38433
38433,8795,17073,1376671.657,0.0,38434
38434,2413,11105,1376721.49,0.0,38435
38435,9946,14215,1376724.88,0.0,38436
38436,2413,11107,1376725.71,0.0,38437
38437,6449,15518,1376734.173,0.0,38438
38438,6876,16134,1376734.94,0.0,38439
38439,2899,16390,1376764.15,0.0,38440
38440,2413,11108,1376853.117,0.0,38441
38441,2413,11116,1376856.4,0.0,38442
38442,947,11286,1376862.933,0.0,38443
38443,2413,12169,1376867.647,0.0,38444
38444,2413,15124,1376874.807,0.0,38445
38445,212,10249,1376877.627,0.0,38446
38446,9806,11856,1376880.457,0.0,38447
38447,1979,14520,1376888.03,0.0,38448
38448,3954,16543,1376890.36,0.0,38449
38449,1786,11026,1376982.067,0.0,38450
38450,8646,12496,1377017.903,0.0,38451
38451,2783,15956,1377181.23,0.0,38452
38452,5234,13671,1377198.77,0.0,38453
38453,3850,17348,1377229.987,0.0,38454
38454,4891,11743,1377244.12,0.0,38455
38455,1662,14207,1377244.803,0.0,38456
38456,8987,11987,1377270.447,0.0,38457
38457,929,16309,1377277.13,0.0,38458
38458,8646,12577,1377296.787,0.0,38459
38459,1878,15395,1377328.767,0.0,38460
38460,1878,13941,1377336.19,0.0,38461
38461,253,15205,1377384.89,0.0,38462
38462,7815,17346,1377424.99,0.0,38463
38463,9001,12818,1377438.753,0.0,38464
38464,3291,12567,1377445.26,0.0,38465
38465,2777,13756,1377452.547,0.0,38466
38466,470,13887,1377461.853,0.0,38467
38467,929,13099,1377509.857,0.0,38468
38468,4912,10622,1377517.063,0.0,38469
38469,7954,10309,1377609.52,0.0,38470
38470,1450,10331,1377622.187,0.0,38471
38471,929,14998,1377657.51,0.0,38472
38472,6465,13128,1377668.827,0.0,38473
38473,1058,16664,1377708.353,0.0,38474
38474,1175,12046,1377732.36,0.0,38475
38475,567,13577,1377737.17,0.0,38476
38476,4912,14567,1377769.057,0.0,38477
38477,1450,10394,1377800.2,0.0,38478
38478,4813,17524,1377807.01,0.0,38479
38479,4912,14566,1377822.023,0.0,38480
38480,5605,10773,1377892.117,0.0,38481
38481,185,13577,1377896.677,0.0,38482
38482,3084,15205,1377908.227,0.0,38483
38483,1341,16655,1377912.65,0.0,38484
38484,567,16301,1377913.46,0.0,38485
38485,1856,16544,1377919.973,0.0,38486
38486,567,12457,1377990.49,0.0,38487
38487,4765,10197,1378000.387,0.0,38488
38488,7072,12289,1378013.937,0.0,38489
38489,567,17457,1378025.597,0.0,38490
38490,4765,12397,1378037.04,0.0,38491
38491,4765,14055,1378059.1,0.0,38492
38492,567,12467,1378059.173,0.0,38493
38493,567,11325,1378082.817,0.0,38494
38494,6825,13309,1378121.703,0.0,38495
38495,1856,16544,1378186.99,0.0,38496
38496,2700,14833,1378200.5,0.0,38497
38497,5665,12831,1378219.797,0.0,38498
38498,2776,11998,1378239.823,0.0,38499
38499,6147,13565,1378259.7,0.0,38500
38500,8666,15328,1378264.537,0.0,38501
38501,3084,14785,1378274.03,0.0,38502
38502,567,10050,1378314.473,0.0,38503
38503,3084,15891,1378323.98,0.0,38504
38504,4426,12519,1378342.977,0.0,38505
38505,8476,14928,1378348.517,0.0,38506
38506,4848,11105,1378352.417,0.0,38507
38507,2776,14023,1378354.007,0.0,38508
38508,5487,14370,1378386.54,0.0,38509
38509,467,13309,1378410.897,0.0,38510
38510,567,10134,1378413.603,0.0,38511
38511,8987,11894,1378419.18,0.0,38512
38512,2747,12802,1378451.837,0.0,38513
38513,9937,17640,1378474.777,0.0,38514
38514,9937,17641,1378486.097,0.0,38515
38515,1722,17626,1378488.143,0.0,38516
38516,1722,16998,1378489.363,0.0,38517
38517,1722,11290,1378495.317,0.0,38518
38518,567,10271,1378604.677,0.0,38519
38519,7072,12307,1378637.02,0.0,38520
38520,2700,15672,1378641.21,0.0,38521
38521,567,15729,1378643.44,0.0,38522
38522,9001,17504,1378664.86,0.0,38523
38523,1341,12319,1378671.133,0.0,38524
38524,6929,11894,1378705.833,0.0,38525
38525,4468,11760,1378708.853,0.0,38526
38526,567,14839,1378732.21,0.0,38527
38527,8799,16544,1378769.723,0.0,38528
38528,4848,12142,1378861.833,0.0,38529
38529,6663,16243,1378880.007,0.0,38530
38530,567,17595,1378882.297,0.0,38531
38531,2700,14833,1378886.793,0.0,38532
38532,7102,16274,1378931.38,0.0,38533
38533,1341,16498,1378987.877,0.0,38534
38534,2719,10443,1379021.873,0.0,38535
38535,3292,11760,1379036.12,0.0,38536
38536,7785,16892,1379043.297,0.0,38537
38537,4927,13265,1379088.3,0.0,38538
38538,3084,13529,1379095.143,0.0,38539
38539,567,14534,1379097.863,0.0,38540
38540,4676,13309,1379110.57,0.0,38541
38541,3864,12557,1379176.373,0.0,38542
38542,9134,16166,1379181.13,0.0,38543
38543,7785,16243,1379184.563,0.0,38544
38544,3533,12681,1379185.583,0.0,38545
38545,3500,14740,1379196.183,0.0,38546
38546,6663,17109,1379196.87,0.0,38547
38547,2393,13309,1379253.963,0.0,38548
38548,3533,12674,1379276.377,0.0,38549
38549,2700,15674,1379292.927,0.0,38550
38550,8799,15176,1379310.217,0.0,38551
38551,5522,14215,1379320.233,0.0,38552
38552,8816,15550,1379323.53,0.0,38553
38553,8484,10084,1379347.613,0.0,38554
38554,3533,12673,1379367.627,0.0,38555
38555,7785,13587,1379374.157,0.0,38556
38556,3571,17217,1379380.05,0.0,38557
38557,7726,15815,1379403.107,0.0,38558
38558,4614,12319,1379403.677,0.0,38559
38559,5578,14534,1379441.873,0.0,38560
38560,6660,13083,1379445.847,0.0,38561
38561,567,14520,1379546.627,0.0,38562
38562,4614,11418,1379555.433,0.0,38563
38563,3517,15673,1379612.723,0.0,38564
38564,3571,11116,1379684.74,0.0,38565
38565,567,14522,1379704.57,0.0,38566
38566,567,14517,1379735.933,0.0,38567
38567,2747,16655,1379741.227,0.0,38568
38568,4153,12647,1379782.52,0.0,38569
38569,8122,14150,1379790.733,0.0,38570
38570,4468,10496,1379826.887,0.0,38571
38571,8122,14141,1379834.467,0.0,38572
38572,6961,17159,1379838.657,0.0,38573
38573,3571,11114,1379844.433,0.0,38574
38574,1554,14307,1379845.293,0.0,38575
38575,4693,11869,1379859.703,0.0,38576
38576,3571,11108,1379870.967,0.0,38577
38577,3542,10932,1379878.537,0.0,38578
38578,4468,15393,1379887.867,0.0,38579
38579,6364,12895,1379894.2,0.0,38580
38580,8646,14936,1379948.253,0.0,38581
38581,756,14122,1379961.993,0.0,38582
38582,4153,17905,1379966.873,0.0,38583
38583,4175,15658,1379978.68,0.0,38584
38584,5604,16346,1379995.887,0.0,38585
38585,7138,11418,1380008.673,0.0,38586
38586,6678,12014,1380025.257,0.0,38587
38587,3542,10102,1380088.513,0.0,38588
38588,3542,10100,1380092.703,0.0,38589
38589,8476,12316,1380118.793,0.0,38590
38590,8122,14136,1380129.253,0.0,38591
38591,3951,14559,1380140.45,0.0,38592
38592,4927,17459,1380161.143,0.0,38593
38593,3542,10367,1380173.477,0.0,38594
38594,7138,16743,1380175.6,0.0,38595
38595,6663,14918,1380178.65,0.0,38596
38596,3542,12327,1380183.963,0.0,38597
38597,5255,10646,1380206.163,0.0,38598
38598,5604,14532,1380223.98,0.0,38599
38599,5522,15919,1380243.777,0.0,38600
38600,8646,17451,1380249.473,0.0,38601
38601,40,13917,1380286.39,0.0,38602
38602,6663,17159,1380379.237,0.0,38603
38603,6147,11659,1380380.573,0.0,38604
38604,530,12046,1380380.88,0.0,38605
38605,5554,14078,1380396.79,0.0,38606
38606,4628,16349,1380468.373,0.0,38607
38607,8795,14751,1380558.737,0.0,38608
38608,5604,10496,1380581.96,0.0,38609
38609,4242,13795,1380590.337,0.0,38610
38610,5487,10837,1380595.797,0.0,38611
38611,7726,17031,1380601.107,0.0,38612
38612,4046,14304,1380604.967,0.0,38613
38613,9001,16402,1380612.473,0.0,38614
38614,4046,11240,1380623.167,0.0,38615
38615,4704,11362,1380791.4,0.0,38616
38616,1602,12316,1380820.673,0.0,38617
38617,2700,11432,1380834.313,0.0,38618
38618,1791,15326,1380961.04,0.0,38619
38619,3533,13079,1380984.63,0.0,38620
38620,4628,17217,1380991.247,0.0,38621
38621,8799,15205,1380997.84,0.0,38622
38622,4468,15274,1381017.89,0.0,38623
38623,4670,13309,1381066.933,0.0,38624
38624,2321,16801,1381116.13,0.0,38625
38625,6166,12897,1381230.423,0.0,38626
38626,1273,16605,1381235.463,0.0,38627
38627,7138,14534,1381239.093,0.0,38628
38628,7748,12027,1381248.4,0.0,38629
38629,3291,10838,1381251.86,0.0,38630
38630,7138,14517,1381266.73,0.0,38631
38631,7354,13960,1381305.143,0.0,38632
38632,1273,12358,1381436.913,0.0,38633
38633,4347,10560,1381465.863,0.0,38634
38634,8231,10826,1381499.77,0.0,38635
38635,3609,13112,1381682.617,0.0,38636
38636,2214,10846,1381690.05,0.0,38637
38637,3334,14835,1381729.603,0.0,38638
38638,3291,12619,1381782.507,0.0,38639
38639,1172,12814,1381870.657,0.0,38640
38640,8180,12307,1381894.93,0.0,38641
38641,3334,14834,1381947.14,0.0,38642
38642,6147,17338,1381948.197,0.0,38643
38643,1777,15856,1381966.667,0.0,38644
38644,5761,13309,1381990.36,0.0,38645
38645,7361,13917,1382049.843,0.0,38646
38646,6467,10219,1382056.603,0.0,38647
38647,2214,10818,1382068.97,0.0,38648
38648,7494,10558,1382070.953,0.0,38649
38649,7361,17034,1382155.51,0.0,38650
38650,9063,12981,1382167.867,0.0,38651
38651,4474,10990,1382216.307,0.0,38652
38652,7361,15518,1382263.53,0.0,38653
38653,5487,12433,1382309.927,0.0,38654
38654,3926,14994,1382310.26,0.0,38655
38655,9255,10974,1382336.89,0.0,38656
38656,4402,14348,1382344.31,0.0,38657
38657,5761,13309,1382347.473,0.0,38658
38658,8231,11875,1382390.53,0.0,38659
38659,2214,10857,1382394.857,0.0,38660
38660,947,12695,1382449.833,0.0,38661
38661,3110,13960,1382585.76,0.0,38662
38662,888,12316,1382616.77,0.0,38663
38663,77,10443,1382760.513,0.0,38664
38664,5698,10887,1382766.453,0.0,38665
38665,1777,14307,1382825.597,0.0,38666
38666,6147,11679,1382826.637,0.0,38667
38667,160,16544,1382863.64,0.0,38668
38668,758,17203,1382899.297,0.0,38669
38669,66,12465,1382939.29,0.0,38670
38670,7089,11652,1382999.367,0.0,38671
38671,4402,13083,1383064.093,0.0,38672
38672,1980,13142,1383095.227,0.0,38673
38673,7361,14870,1383105.91,0.0,38674
38674,9394,11432,1383107.343,0.0,38675
38675,8100,15673,1383134.793,0.0,38676
38676,2638,12903,1383142.45,0.0,38677
38677,66,12468,1383157.86,0.0,38678
38678,2363,12670,1383193.123,0.0,38679
38679,3540,12243,1383197.397,0.0,38680
38680,4402,12404,1383199.51,0.0,38681
38681,7361,14051,1383314.52,0.0,38682
38682,4226,15815,1383330.35,0.0,38683
38683,3533,14846,1383352.607,0.0,38684
38684,4643,12908,1383430.763,0.0,38685
38685,1782,10547,1383522.483,0.0,38686
38686,1782,13967,1383557.94,0.0,38687
38687,1777,15145,1383581.003,0.0,38688
38688,3330,11875,1383617.683,0.0,38689
38689,9525,17939,1383622.453,0.0,38690
38690,7361,11186,1383633.217,0.0,38691
38691,2366,17110,1383678.377,0.0,38692
38692,7266,11052,1383682.663,0.0,38693
38693,8991,10654,1383757.56,0.0,38694
38694,8991,10694,1383777.217,0.0,38695
38695,1242,15298,1383833.2,0.0,38696
38696,7262,14841,1383867.37,0.0,38697
38697,8595,14178,1383872.953,0.0,38698
38698,2132,10560,1383887.507,0.0,38699
38699,6993,15205,1383890.87,0.0,38700
38700,2378,12867,1383892.19,0.0,38701
38701,2221,13309,1383949.057,0.0,38702
38702,6687,16086,1383951.337,0.0,38703
38703,1221,12978,1383969.54,0.0,38704
38704,3120,17028,1383976.993,0.0,38705
38705,8991,14832,1384003.0,0.0,38706
38706,9287,14603,1384006.24,0.0,38707
38707,1755,14766,1384010.93,0.0,38708
38708,4671,17057,1384070.537,0.0,38709
38709,6947,10443,1384077.747,0.0,38710
38710,7361,13175,1384141.487,0.0,38711
38711,9511,12310,1384174.367,0.0,38712
38712,370,10443,1384238.627,0.0,38713
38713,7361,17217,1384265.853,0.0,38714
38714,5525,16737,1384341.42,0.0,38715
38715,4175,13577,1384463.603,0.0,38716
38716,1996,14500,1384468.903,0.0,38717
38717,8610,10553,1384497.523,0.0,38718
38718,3609,16952,1384513.333,0.0,38719
38719,7709,13960,1384622.86,0.0,38720
38720,8229,12003,1384690.287,0.0,38721
38721,7709,12984,1384695.143,0.0,38722
38722,1221,16293,1384772.1,0.0,38723
38723,1221,11789,1384806.677,0.0,38724
38724,3075,11390,1384847.397,0.0,38725
38725,4813,15324,1384896.027,0.0,38726
38726,1221,14514,1384942.627,0.0,38727
38727,7460,14994,1384995.72,0.0,38728
38728,2392,13487,1385035.78,0.0,38729
38729,9896,14199,1385081.98,0.0,38730
38730,2122,15672,1385144.447,0.0,38731
38731,8463,17109,1385146.233,0.0,38732
38732,5066,12624,1385165.903,0.0,38733
38733,1980,11313,1385207.773,0.0,38734
38734,2196,13696,1385213.893,0.0,38735
38735,8463,14918,1385219.963,0.0,38736
38736,8716,10387,1385241.453,0.0,38737
38737,2122,14393,1385284.85,0.0,38738
38738,3555,13577,1385296.133,0.0,38739
38739,9896,11676,1385296.15,0.0,38740
38740,8771,13967,1385347.21,0.0,38741
38741,4813,14378,1385487.047,0.0,38742
38742,8646,13960,1385509.197,0.0,38743
38743,8646,16022,1385513.213,0.0,38744
38744,9098,16243,1385593.717,0.0,38745
38745,5390,10744,1385602.833,0.0,38746
38746,6567,14826,1385606.057,0.0,38747
38747,8646,14475,1385641.713,0.0,38748
38748,9896,11666,1385660.937,0.0,38749
38749,8260,17215,1385674.743,0.0,38750
38750,8646,12978,1385688.47,0.0,38751
38751,5627,14826,1385731.17,0.0,38752
38752,6567,14885,1385731.82,0.0,38753
38753,7692,10100,1385819.02,0.0,38754
38754,8646,11545,1385830.003,0.0,38755
38755,9896,16060,1385851.79,0.0,38756
38756,7774,10330,1385877.073,0.0,38757
38757,8771,12734,1385878.823,0.0,38758
38758,8646,13000,1385906.12,0.0,38759
38759,8345,14924,1385911.287,0.0,38760
38760,6567,12758,1385942.003,0.0,38761
38761,8345,13685,1385961.88,0.0,38762
38762,2122,12281,1385983.133,0.0,38763
38763,9896,13726,1385990.333,0.0,38764
38764,6195,13942,1386062.003,0.0,38765
38765,8771,11361,1386076.44,0.0,38766
38766,1782,13263,1386079.197,0.0,38767
38767,3188,12637,1386102.363,0.0,38768
38768,5411,14078,1386103.063,0.0,38769
38769,2214,10084,1386163.307,0.0,38770
38770,5390,17499,1386301.72,0.0,38771
38771,8646,13037,1386312.803,0.0,38772
38772,7759,17356,1386320.14,0.0,38773
38773,8771,10539,1386329.637,0.0,38774
38774,8646,12400,1386338.063,0.0,38775
38775,7238,14181,1386344.473,0.0,38776
38776,5390,13830,1386363.77,0.0,38777
38777,6778,15319,1386380.23,0.0,38778
38778,8646,13577,1386425.867,0.0,38779
38779,2713,15674,1386433.733,0.0,38780
38780,4014,10923,1386458.793,0.0,38781
38781,5559,10560,1386495.083,0.0,38782
38782,5390,17034,1386515.943,0.0,38783
38783,2713,15673,1386525.087,0.0,38784
38784,4014,11946,1386557.637,0.0,38785
38785,2795,12006,1386601.727,0.0,38786
38786,2611,15870,1386614.6,0.0,38787
38787,907,13691,1386666.703,0.0,38788
38788,3471,15673,1386696.52,0.0,38789
38789,5638,15815,1386701.773,0.0,38790
38790,2443,12674,1386706.713,0.0,38791
38791,7785,12192,1386720.0,0.0,38792
38792,8260,15144,1386835.093,0.0,38793
38793,6705,15673,1386848.813,0.0,38794
38794,2214,11904,1386878.673,0.0,38795
38795,2920,11409,1386880.543,0.0,38796
38796,4399,14523,1386902.927,0.0,38797
38797,8837,10658,1386909.347,0.0,38798
38798,6303,17042,1386989.917,0.0,38799
38799,5390,13767,1387056.193,0.0,38800
38800,6199,16289,1387078.283,0.0,38801
38801,5390,16945,1387082.83,0.0,38802
38802,3162,12135,1387100.07,0.0,38803
38803,6257,12316,1387106.957,0.0,38804
38804,2214,16971,1387174.457,0.0,38805
38805,1466,14997,1387180.15,0.0,38806
38806,5390,13808,1387181.133,0.0,38807
38807,5390,12169,1387194.483,0.0,38808
38808,2327,14794,1387212.303,0.0,38809
38809,984,15162,1387227.967,0.0,38810
38810,6310,17641,1387319.547,0.0,38811
38811,8260,16694,1387324.193,0.0,38812
38812,2795,13696,1387346.323,0.0,38813
38813,8103,11422,1387406.613,0.0,38814
38814,2360,12730,1387406.64,0.0,38815
38815,7494,12400,1387455.977,0.0,38816
38816,3542,13586,1387472.537,0.0,38817
38817,2443,11481,1387528.397,0.0,38818
38818,4193,12762,1387582.477,0.0,38819
38819,984,13071,1387641.92,0.0,38820
38820,3257,12683,1387679.82,0.0,38821
38821,8260,15143,1387687.25,0.0,38822
38822,3188,14928,1387746.163,0.0,38823
38823,9491,17096,1387746.39,0.0,38824
38824,3188,14943,1387753.227,0.0,38825
38825,6199,14335,1387774.283,0.0,38826
38826,3188,12549,1387784.613,0.0,38827
38827,1237,16892,1387808.193,0.0,38828
38828,2920,14566,1387967.983,0.0,38829
38829,8018,17083,1388027.787,0.0,38830
38830,2261,14603,1388044.877,0.0,38831
38831,4689,11437,1388132.607,0.0,38832
38832,6778,14009,1388140.087,0.0,38833
38833,1603,17671,1388178.537,0.0,38834
38834,4366,17513,1388226.007,0.0,38835
38835,6705,10622,1388335.67,0.0,38836
38836,3334,11557,1388359.587,0.0,38837
38837,5559,10887,1388365.78,0.0,38838
38838,8113,12392,1388415.35,0.0,38839
38839,934,13265,1388424.117,0.0,38840
38840,984,15158,1388432.593,0.0,38841
38841,2753,12845,1388513.567,0.0,38842
38842,2807,12896,1388547.017,0.0,38843
38843,1774,16892,1388628.997,0.0,38844
38844,8755,11874,1388713.587,0.0,38845
38845,1774,11290,1388812.383,0.0,38846
38846,6199,10003,1388837.417,0.0,38847
38847,5205,14734,1388845.8,0.0,38848
38848,6199,12258,1388861.58,0.0,38849
38849,1774,16998,1388885.01,0.0,38850
38850,8755,11601,1388920.76,0.0,38851
38851,4689,13112,1388927.087,0.0,38852
38852,7214,15216,1388954.46,0.0,38853
38853,8755,16666,1388958.057,0.0,38854
38854,1774,17626,1388997.923,0.0,38855
38855,4060,13309,1389006.883,0.0,38856
38856,9287,11998,1389029.453,0.0,38857
38857,6199,16092,1389031.03,0.0,38858
38858,4689,10252,1389067.24,0.0,38859
38859,1774,10276,1389131.667,0.0,38860
38860,8610,10994,1389131.857,0.0,38861
38861,3732,12495,1389239.793,0.0,38862
38862,8610,11094,1389292.633,0.0,38863
38863,1774,10622,1389313.73,0.0,38864
38864,8610,10234,1389429.063,0.0,38865
38865,1774,16356,1389436.257,0.0,38866
38866,4248,16509,1389494.33,0.0,38867
38867,6295,10174,1389544.063,0.0,38868
38868,8610,10233,1389566.783,0.0,38869
38869,1774,13175,1389591.61,0.0,38870
38870,9075,11760,1389637.063,0.0,38871
38871,3371,17939,1389681.08,0.0,38872
38872,9609,10890,1389695.97,0.0,38873
38873,1774,17091,1389813.957,0.0,38874
38874,1774,10443,1390049.697,0.0,38875
38875,5421,10887,1390054.757,0.0,38876
38876,2795,15205,1390068.68,0.0,38877
38877,160,13502,1390111.433,0.0,38878
38878,6683,13631,1390115.843,0.0,38879
38879,8366,14793,1390139.15,0.0,38880
38880,1774,17083,1390161.13,0.0,38881
38881,4364,14201,1390162.54,0.0,38882
38882,6861,11594,1390277.213,0.0,38883
38883,1774,15918,1390292.813,0.0,38884
38884,4813,15272,1390326.617,0.0,38885
38885,5205,14863,1390338.067,0.0,38886
38886,6445,15674,1390349.373,0.0,38887
38887,6861,12287,1390433.473,0.0,38888
38888,1782,11052,1390457.533,0.0,38889
38889,1774,13277,1390485.41,0.0,38890
38890,5205,12043,1390493.617,0.0,38891
38891,7095,16892,1390571.743,0.0,38892
38892,9896,13596,1390573.833,0.0,38893
38893,1774,10884,1390593.98,0.0,38894
38894,1774,13587,1390597.077,0.0,38895
38895,5577,17906,1390618.92,0.0,38896
38896,9896,13727,1390643.54,0.0,38897
38897,2992,14870,1390644.513,0.0,38898
38898,1774,11186,1390784.743,0.0,38899
38899,1774,15740,1390800.427,0.0,38900
38900,6295,10175,1390815.123,0.0,38901
38901,6255,15342,1390824.093,0.0,38902
38902,7290,11787,1390975.143,0.0,38903
38903,9287,11685,1390979.133,0.0,38904
38904,5638,12014,1390997.46,0.0,38905
38905,1774,11418,1391052.353,0.0,38906
38906,1774,10577,1391120.64,0.0,38907
38907,1774,10547,1391205.143,0.0,38908
38908,1774,14056,1391215.117,0.0,38909
38909,1782,17691,1391237.82,0.0,38910
38910,1774,16737,1391262.577,0.0,38911
38911,7605,13917,1391266.86,0.0,38912
38912,1650,12358,1391280.007,0.0,38913
38913,2500,12091,1391328.06,0.0,38914
38914,8558,11585,1391330.793,0.0,38915
38915,2360,12649,1391388.503,0.0,38916
38916,1774,14307,1391439.523,0.0,38917
38917,1774,12820,1391503.13,0.0,38918
38918,5874,14408,1391519.71,0.0,38919
38919,5874,13519,1391525.997,0.0,38920
38920,5874,14508,1391552.407,0.0,38921
38921,4482,13917,1391562.71,0.0,38922
38922,8924,13309,1391633.137,0.0,38923
38923,521,15393,1391640.497,0.0,38924
38924,8558,14520,1391648.25,0.0,38925
38925,1782,11632,1391659.59,0.0,38926
38926,1782,16526,1391662.777,0.0,38927
38927,4080,12232,1391669.523,0.0,38928
38928,7360,15815,1391748.04,0.0,38929
38929,734,14869,1391787.233,0.0,38930
38930,1774,13696,1391803.91,0.0,38931
38931,5421,10887,1391809.167,0.0,38932
38932,5352,11253,1391929.767,0.0,38933
38933,7095,12815,1391981.74,0.0,38934
38934,7949,16751,1391981.803,0.0,38935
38935,734,16178,1391990.3,0.0,38936
38936,7380,12607,1392031.633,0.0,38937
38937,1755,12818,1392078.503,0.0,38938
38938,1774,11515,1392112.19,0.0,38939
38939,1782,13820,1392140.863,0.0,38940
38940,7935,14215,1392198.49,0.0,38941
38941,1189,11801,1392205.263,0.0,38942
38942,5638,11515,1392209.687,0.0,38943
38943,1189,16858,1392273.18,0.0,38944
38944,4406,11074,1392324.287,0.0,38945
38945,1774,11001,1392336.857,0.0,38946
38946,6015,12809,1392350.46,0.0,38947
38947,6015,11013,1392369.263,0.0,38948
38948,1774,17035,1392410.253,0.0,38949
38949,1774,14603,1392414.443,0.0,38950
38950,1774,11243,1392421.703,0.0,38951
38951,1774,16745,1392432.853,0.0,38952
38952,1774,12789,1392472.23,0.0,38953
38953,2382,13687,1392488.87,0.0,38954
38954,5638,15878,1392491.087,0.0,38955
38955,1774,16744,1392495.94,0.0,38956
38956,5638,12594,1392565.423,0.0,38957
38957,1774,15243,1392572.74,0.0,38958
38958,1774,15916,1392584.963,0.0,38959
38959,1774,16746,1392589.353,0.0,38960
38960,6567,10551,1392591.417,0.0,38961
38961,1774,13942,1392592.433,0.0,38962
38962,1774,11010,1392618.323,0.0,38963
38963,1774,13828,1392639.71,0.0,38964
38964,1774,11200,1392643.993,0.0,38965
38965,1774,10790,1392664.737,0.0,38966
38966,1774,16962,1392671.93,0.0,38967
38967,7949,17759,1392676.933,0.0,38968
38968,1774,17036,1392681.23,0.0,38969
38969,1774,17607,1392688.267,0.0,38970
38970,1774,11201,1392697.597,0.0,38971
38971,1774,17072,1392698.613,0.0,38972
38972,1774,12776,1392736.713,0.0,38973
38973,8366,17609,1392738.95,0.0,38974
38974,5080,15673,1392767.25,0.0,38975
38975,5080,15026,1392785.83,0.0,38976
